,index,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college,cf_dept_or_job_dissatisfaction
1034,1034,False,False,False,False,False,True,False,False,False,False,True,False,Female,21-25,1 to 2 Years,2012,DETE,False
1035,1035,False,False,False,False,False,False,False,False,True,False,False,False,Female,51-55,Under 1 Year,2012,DETE,False
1036,1036,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,,2013,DETE,True
1037,1037,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,Under 1 Year,2012,DETE,False
1038,1038,False,False,False,False,False,False,False,False,False,False,True,False,Female,,,2012,DETE,False
1039,1039,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE,False
1040,1040,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE,False
1041,1041,False,False,True,False,False,False,False,False,False,True,True,False,Male,56+,,2013,DETE,False
1042,1042,False,False,True,False,False,False,False,False,False,False,True,False,Male,26-30,1 to 2 Years,2013,DETE,False
1043,1043,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1044,1044,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2012,DETE,False
1045,1045,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,2012,DETE,False
1046,1046,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1047,1047,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,20 Plus Years,2012,DETE,False
1048,1048,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE,False
1049,1049,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,3 to 4 Years,2012,DETE,False
1050,1050,False,False,False,False,False,False,False,False,False,True,True,False,Male,56+,11 to 20 Years,2013,DETE,False
1051,1051,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,,2013,DETE,False
1052,1052,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2013,DETE,False
1053,1053,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE,False
1054,1054,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE,False
1055,1055,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2012,DETE,False
1056,1056,True,False,False,False,False,False,False,False,False,True,False,False,Male,26-30,5 to 6 Years,2013,DETE,False
1057,1057,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1058,1058,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,1 to 2 Years,2013,DETE,False
1059,1059,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,False
1060,1060,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE,False
1061,1061,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1062,1062,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,Under 1 Year,2012,DETE,False
1063,1063,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1064,1064,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2013,DETE,False
1065,1065,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,False
1066,1066,False,True,False,False,False,False,False,False,False,False,False,False,Male,46-50,,2012,DETE,False
1067,1067,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2012,DETE,False
1068,1068,True,False,False,False,False,False,False,True,False,False,False,False,Male,21-25,3 to 4 Years,2013,DETE,False
1069,1069,False,False,False,False,False,False,False,False,False,False,True,False,Female,21-25,1 to 2 Years,2013,DETE,False
1070,1070,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE,False
1071,1071,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE,False
1072,1072,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,Under 1 Year,2012,DETE,False
1073,1073,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2012,DETE,False
1074,1074,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE,False
1075,1075,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year,2012,DETE,False
1076,1076,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,11 to 20 Years,2012,DETE,False
1077,1077,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,11 to 20 Years,2012,DETE,False
1078,1078,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2012,DETE,False
1079,1079,False,False,False,False,True,False,False,True,True,False,False,False,Female,46-50,,2012,DETE,True
1080,1080,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,20 Plus Years,2013,DETE,True
1081,1081,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,,2012,DETE,False
1082,1082,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE,False
1083,1083,True,False,False,False,False,False,False,True,False,False,False,True,Female,26-30,5 to 6 Years,2013,DETE,False
1084,1084,False,True,False,False,False,False,False,False,False,False,True,False,Male,56+,3 to 4 Years,2012,DETE,False
1085,1085,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE,False
1086,1086,False,False,False,False,True,False,False,False,False,True,False,False,Male,36-40,1 to 2 Years,2013,DETE,True
1087,1087,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1088,1088,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years,2013,DETE,False
1089,1089,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE,False
1090,1090,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2013,DETE,False
1091,1091,False,False,False,False,False,False,False,False,False,False,True,False,Female,46-50,11 to 20 Years,2013,DETE,False
1092,1092,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE,False
1093,1093,True,False,False,False,True,True,False,False,False,False,False,False,Female,31-35,5 to 6 Years,2012,DETE,True
1094,1094,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE,False
1095,1095,False,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,3 to 4 Years,2012,DETE,False
1096,1096,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE,False
1097,1097,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE,False
1098,1098,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE,False
1099,1099,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1100,1100,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2012,DETE,False
1101,1101,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,,2013,DETE,True
1102,1102,False,False,False,True,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE,True
1103,1103,False,False,False,False,True,False,False,False,False,False,True,False,Female,56+,1 to 2 Years,2013,DETE,True
1104,1104,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE,False
1105,1105,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2013,DETE,False
1106,1106,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE,False
1107,1107,False,False,True,False,False,True,False,False,False,False,False,False,Female,,,2012,DETE,False
1108,1108,False,True,False,False,False,False,False,True,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1109,1109,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE,False
1110,1110,True,False,True,True,True,True,False,True,False,False,True,True,Female,26-30,5 to 6 Years,2012,DETE,True
1111,1111,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE,False
1112,1112,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,5 to 6 Years,2013,DETE,False
1113,1113,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2012,DETE,False
1114,1114,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE,False
1115,1115,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE,False
1116,1116,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE,False
1117,1117,False,False,False,False,False,True,False,False,False,False,False,False,Male,26-30,Under 1 Year,2013,DETE,False
1118,1118,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE,False
1119,1119,True,False,False,False,False,False,False,False,False,True,True,False,Female,41-45,1 to 2 Years,2013,DETE,False
1120,1120,False,False,True,False,False,False,False,False,False,True,True,False,Male,56+,,2013,DETE,False
1121,1121,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE,False
1122,1122,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE,False
1123,1123,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE,False
1124,1124,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,False
1125,1125,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2013,DETE,False
1126,1126,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE,False
1127,1127,False,False,False,False,False,False,False,False,False,False,True,False,Male,26-30,3 to 4 Years,2013,DETE,False
1128,1128,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,1 to 2 Years,2013,DETE,False
1129,1129,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE,False
1130,1130,False,False,False,False,False,False,False,False,False,True,False,False,Female,56+,20 Plus Years,2013,DETE,False
1131,1131,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1132,1132,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2012,DETE,False
1133,1133,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2013,DETE,False
1134,1134,False,False,False,True,True,False,False,True,True,True,False,False,Female,26-30,3 to 4 Years,2013,DETE,True
1135,1135,False,False,False,True,False,False,False,False,False,True,False,False,Female,46-50,11 to 20 Years,2013,DETE,True
1136,1136,True,False,False,False,False,False,False,False,False,True,False,False,Female,26-30,3 to 4 Years,2013,DETE,False
1137,1137,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE,False
1138,1138,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,11 to 20 Years,2013,DETE,False
1139,1139,False,True,False,False,True,False,False,False,False,False,False,False,Female,31-35,11 to 20 Years,2013,DETE,True
1140,1140,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,,2013,DETE,False
1141,1141,False,False,False,True,False,False,False,True,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE,True
1142,1142,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE,False
1143,1143,False,False,False,False,False,False,True,False,False,False,False,False,Female,31-35,3 to 4 Years,2013,DETE,False
1144,1144,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,,2013,DETE,False
